txn_id,date,amount,currency,description,matched_counterparty,counterparty_id,match_tier,counterparty_default_coa
98552,2023-04-11,-7.46,USD,INWARD TELEGRAPHIC TRANSFER COMM IB,,,none,
98553,2023-04-11,44986.00,USD,INWARD TELEGRAPHIC TRANSFER,,,none,
98554,2023-04-11,-7.46,USD,INWARD TELEGRAPHIC TRANSFER COMM IB,,,none,
98555,2023-04-11,-56744.20,USD,REMITTANCE TRANSFER OF FUNDS 000000,,,none,
98556,2023-04-12,200000.00,USD,INWARD TELEGRAPHIC TRANSFER,,,none,
98557,2023-04-12,-7.45,USD,INWARD TELEGRAPHIC TRANSFER COMM IB,,,none,
98558,2023-04-17,-150943.40,USD,REMITTANCE TRANSFER OF FUNDS 000000,,,none,
98559,2023-04-17,-50000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98560,2023-04-17,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98561,2023-04-18,200000.00,USD,INWARD TELEGRAPHIC TRANSFER P6749685 232,,,none,
98562,2023-04-18,-7.44,USD,INWARD TELEGRAPHIC TRANSFER COMM IB,,,none,
98563,2023-04-18,50000.00,USD,REMITTANCE TRANSFER OF FUNDS,,,none,
98564,2023-04-20,-113268.93,USD,REMITTANCE TRANSFER OF FUNDS 000000,,,none,
98565,2023-04-20,99975.00,USD,INWARD TELEGRAPHIC TRANSFER,,,none,
98566,2023-04-20,-7.44,USD,INWARD TELEGRAPHIC TRANSFER COMM IB,,,none,
98567,2023-04-25,200000.00,USD,INWARD TELEGRAPHIC TRANSFER,,,none,
98568,2023-04-25,-7.43,USD,INWARD TELEGRAPHIC TRANSFER COMM IB,,,none,
98569,2023-04-26,100000.00,USD,INWARD TELEGRAPHIC TRANSFER P8301142 232,,,none,
98570,2023-04-26,-7.42,USD,INWARD TELEGRAPHIC TRANSFER COMM IB,,,none,
98576,2023-05-02,75000.00,USD,INWARD TELEGRAPHIC TRANSFER,,,none,
98577,2023-05-02,-7.43,USD,INWARD TELEGRAPHIC TRANSFER COMM IB,,,none,
98578,2023-05-02,-75420.53,USD,REMITTANCE TRANSFER OF FUNDS 000000,,,none,
98579,2023-05-02,75000.00,USD,INWARD TELEGRAPHIC TRANSFER P9211132 232,,,none,
98580,2023-05-02,-7.43,USD,INWARD TELEGRAPHIC TRANSFER COMM IB,,,none,
98581,2023-05-08,25000.00,USD,INWARD TELEGRAPHIC TRANSFER,,,none,
98582,2023-05-08,-7.49,USD,INWARD TELEGRAPHIC TRANSFER COMM IB,,,none,
98583,2023-05-25,-50000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98584,2023-05-25,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98585,2023-05-29,-75000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98586,2023-05-31,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98588,2023-06-05,-50000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98589,2023-06-19,-20000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98590,2023-06-19,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98591,2023-06-19,-30000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98592,2023-06-21,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98593,2023-06-28,-75000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98594,2023-06-30,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98598,2023-07-04,-30000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98599,2023-07-04,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98600,2023-07-13,-37867.92,USD,REMITTANCE TRANSFER OF FUNDS 000000,,,none,
98601,2023-07-25,-75715.87,USD,MEPS PAYMENT 000000 EBOTT30725107754,,,none,
98602,2023-07-25,-13.46,USD,MEPS PAYMENT COMM & CHARGES 000000,,,none,
98609,2023-08-04,-25000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98610,2023-08-07,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98611,2023-08-10,-37384.80,USD,MEPS PAYMENT 000000 EBHVT30809340472,,,none,
98612,2023-08-10,-13.27,USD,MEPS PAYMENT COMM & CHARGES 000000,,,none,
98613,2023-08-21,-25000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98614,2023-08-22,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98615,2023-08-28,-104110.89,USD,REMITTANCE TRANSFER OF FUNDS 000000,,,none,
98617,2023-09-12,-7396.52,USD,MEPS PAYMENT 000000 EBOTT30912413375,,,none,
98618,2023-09-12,-13.15,USD,MEPS PAYMENT COMM & CHARGES 000000,,,none,
98619,2023-09-15,-14767.07,USD,MEPS PAYMENT 000000 EBOTT30914436903,,,none,
98620,2023-09-15,-13.11,USD,MEPS PAYMENT COMM & CHARGES 000000,,,none,
98621,2023-09-27,-60000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98622,2023-09-28,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98624,2023-10-04,2000000.00,USD,INWARD TELEGRAPHIC TRANSFER 3073570087,,,none,
98625,2023-10-04,-200000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98626,2023-10-05,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98627,2023-10-05,-75000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98628,2023-10-05,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98629,2023-10-16,-80000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98630,2023-10-17,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98631,2023-10-19,-25000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98632,2023-10-19,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98633,2023-10-19,-75000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98634,2023-10-20,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98635,2023-10-27,-15000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98636,2023-10-27,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98637,2023-10-27,-60000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98638,2023-10-30,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98640,2023-11-13,-70000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98641,2023-11-15,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98642,2023-11-27,-75000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98643,2023-11-27,-10000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98644,2023-11-27,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98645,2023-11-28,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98646,2023-11-29,-40000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98647,2023-11-29,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98649,2023-12-04,-37714.30,USD,MEPS PAYMENT 000000 EBOTT31204155053,,,none,
98650,2023-12-04,-13.40,USD,MEPS PAYMENT COMM & CHARGES 000000,,,none,
98651,2023-12-08,-17316.38,USD,MEPS PAYMENT 000000 EBOTT31208193664,,,none,
98652,2023-12-08,-13.38,USD,MEPS PAYMENT COMM & CHARGES 000000,,,none,
98653,2023-12-13,-50000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98654,2023-12-14,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98655,2023-12-15,-75786.00,USD,MEPS PAYMENT 000000 EBOTT31215239617,,,none,
98656,2023-12-15,-13.47,USD,MEPS PAYMENT COMM & CHARGES 000000,,,none,
98657,2023-12-27,-30415.17,USD,MEPS PAYMENT 000000 EBOTT31227315218,,,none,
98658,2023-12-27,-13.51,USD,MEPS PAYMENT COMM & CHARGES 000000,,,none,
98662,2024-01-11,-56676.83,USD,MEPS PAYMENT 000000 EBOTT40110404995,,,none,
98663,2024-01-11,-13.43,USD,MEPS PAYMENT COMM & CHARGES 000000,,,none,
98664,2024-01-18,-159098.40,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98665,2024-01-18,-9.87,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98666,2024-01-29,-60000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98667,2024-01-30,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98668,2024-01-30,-37573.19,USD,MEPS PAYMENT 000000 EBOTT40130536669,,,none,
98669,2024-01-30,-13.35,USD,MEPS PAYMENT COMM & CHARGES 000000,,,none,
98671,2024-02-12,-20000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98672,2024-02-14,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98673,2024-02-23,-75000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98674,2024-02-26,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98675,2024-02-29,-37405.97,USD,MEPS PAYMENT 000000 EBOTT40229717880,,,none,
98676,2024-02-29,-13.29,USD,MEPS PAYMENT COMM & CHARGES 000000,,,none,
98678,2024-03-13,-75504.75,USD,MEPS PAYMENT 000000 EBOTT40313799970,,,none,
98679,2024-03-13,-13.42,USD,MEPS PAYMENT COMM & CHARGES 000000,,,none,
98680,2024-03-22,-74670.11,USD,MEPS PAYMENT 000000 EBOTT40322065512,,,none,
98681,2024-03-22,-13.27,USD,MEPS PAYMENT COMM & CHARGES 000000,,,none,
98683,2024-04-02,-74350.27,USD,MEPS PAYMENT 000000 EBOTT40402134093,,,none,
98684,2024-04-02,-13.21,USD,MEPS PAYMENT COMM & CHARGES 000000,,,none,
98685,2024-04-29,-55417.71,USD,MEPS PAYMENT 000000 EBOTT40426304448,,,none,
98686,2024-04-29,-13.12,USD,MEPS PAYMENT COMM & CHARGES 000000,,,none,
98689,2024-05-08,-55000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98690,2024-05-10,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98691,2024-05-27,-56003.63,USD,MEPS PAYMENT 000000 EBOTT40527486416,,,none,
98692,2024-05-27,-13.24,USD,MEPS PAYMENT COMM & CHARGES 000000,,,none,
98694,2024-06-06,-74675.63,USD,MEPS PAYMENT 000000 EBOTT40606564018,,,none,
98695,2024-06-06,-13.27,USD,MEPS PAYMENT COMM & CHARGES 000000,,,none,
98696,2024-06-20,100000.00,USD,REMITTANCE TRANSFER OF FUNDS,,,none,
98697,2024-06-20,75000.00,USD,REMITTANCE TRANSFER OF FUNDS,,,none,
98698,2024-06-21,-74267.72,USD,MEPS PAYMENT 000000 EBOTT40620656975,,,none,
98699,2024-06-21,-13.19,USD,MEPS PAYMENT COMM & CHARGES 000000,,,none,
98701,2024-07-09,-40984.28,USD,MEPS PAYMENT 000000 EBOTT40709784924,,,none,
98702,2024-07-09,-13.24,USD,MEPS PAYMENT COMM & CHARGES 000000,,,none,
98703,2024-07-15,-30000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98704,2024-07-16,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98705,2024-07-26,-26214.81,USD,MEPS PAYMENT 000000 EBOTT40726102473,,,none,
98706,2024-07-26,-13.30,USD,MEPS PAYMENT COMM & CHARGES 000000,,,none,
98707,2024-07-26,-56156.26,USD,MEPS PAYMENT 000000 EBOTT40726102467,,,none,
98708,2024-07-26,-13.30,USD,MEPS PAYMENT COMM & CHARGES 000000,,,none,
98710,2024-08-14,-22908.41,USD,MEPS PAYMENT 000000 EBOTT40814225596,,,none,
98711,2024-08-14,-13.56,USD,MEPS PAYMENT COMM & CHARGES 000000,,,none,
98712,2024-08-16,-15234.45,USD,MEPS PAYMENT 000000 EBOTT40816241045,,,none,
98713,2024-08-16,-13.53,USD,MEPS PAYMENT COMM & CHARGES 000000,,,none,
98714,2024-08-22,-20000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98715,2024-08-26,49992.00,USD,INWARD TELEGRAPHIC TRANSFER,,,none,
98716,2024-08-26,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98717,2024-08-27,-40000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98718,2024-08-28,49980.00,USD,INWARD TELEGRAPHIC TRANSFER,,,none,
98719,2024-08-28,-7.60,USD,INWARD TELEGRAPHIC TRANSFER COMM IB,,,none,
98720,2024-08-28,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98721,2024-08-28,-25000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98722,2024-08-28,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98723,2024-08-28,-60000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98724,2024-08-29,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98725,2024-08-29,125000.00,USD,INWARD TELEGRAPHIC TRANSFER 242076078,,,none,
98727,2024-09-03,-50000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98728,2024-09-03,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98729,2024-09-13,-20000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98730,2024-09-13,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98731,2024-09-16,-20000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98732,2024-09-17,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98733,2024-09-23,-20000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98734,2024-09-24,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98735,2024-09-24,125000.00,USD,INWARD TELEGRAPHIC TRANSFER 268121107,,,none,
98736,2024-09-24,-20000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98737,2024-09-24,-60000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98738,2024-09-24,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98739,2024-09-26,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98740,2024-09-27,-25000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98741,2024-09-30,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98743,2024-10-08,-30000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98744,2024-10-10,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98745,2024-10-17,75000.00,USD,INWARD TELEGRAPHIC TRANSFER,,,none,
98746,2024-10-17,-7.55,USD,INWARD TELEGRAPHIC TRANSFER COMM IB,,,none,
98747,2024-10-18,-40000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98748,2024-10-21,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98749,2024-10-21,-25000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98750,2024-10-22,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98751,2024-10-28,-20000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98752,2024-10-29,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98754,2024-11-04,-7602.83,USD,MEPS PAYMENT 000000 EBOTT41102762293,,,none,
98755,2024-11-04,-13.51,USD,MEPS PAYMENT COMM & CHARGES 000000,,,none,
98756,2024-11-05,62500.00,USD,INWARD TELEGRAPHIC TRANSFER,,,none,
98757,2024-11-05,-7.51,USD,INWARD TELEGRAPHIC TRANSFER COMM IB,,,none,
98758,2024-11-05,-30000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98759,2024-11-06,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98760,2024-11-07,1000.00,USD,INWARD TELEGRAPHIC TRANSFER,,,none,
98761,2024-11-07,-7.43,USD,INWARD TELEGRAPHIC TRANSFER COMM IB,,,none,
98762,2024-11-13,61500.00,USD,INWARD TELEGRAPHIC TRANSFER,,,none,
98763,2024-11-13,-7.42,USD,INWARD TELEGRAPHIC TRANSFER COMM IB,,,none,
98764,2024-11-15,-35000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98765,2024-11-18,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98766,2024-11-26,-30000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98767,2024-11-27,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98770,2024-12-10,-45000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98771,2024-12-11,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98772,2024-12-19,149967.43,USD,INWARD TELEGRAPHIC TRANSFER,,,none,
98773,2024-12-19,-7.28,USD,INWARD TELEGRAPHIC TRANSFER COMM IB,,,none,
98774,2024-12-19,-35000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98775,2024-12-19,-35000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98776,2024-12-19,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98777,2024-12-23,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98778,2024-12-30,-13379.62,USD,MEPS PAYMENT 000000 EBOTT41230363609,,,none,
98779,2024-12-30,-13.17,USD,MEPS PAYMENT COMM & CHARGES 000000,,,none,
98782,2025-01-24,-50000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98783,2025-01-27,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98784,2025-01-31,99992.00,USD,INWARD TELEGRAPHIC TRANSFER,,,none,
98795,2025-02-03,-60000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98796,2025-02-03,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98797,2025-02-12,-50000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98798,2025-02-12,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98799,2025-02-21,100000.00,USD,INWARD TELEGRAPHIC TRANSFER P9537234 232,,,none,
98800,2025-02-24,-60000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98801,2025-02-24,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98802,2025-02-24,-40000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98803,2025-02-25,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98805,2025-03-04,-9000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98806,2025-03-04,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98807,2025-03-25,500000.00,USD,INWARD TELEGRAPHIC TRANSFER 3045631192,,,none,
98808,2025-03-26,-100000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98809,2025-03-26,-100000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98810,2025-03-26,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98811,2025-03-27,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98812,2025-03-28,-89000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98813,2025-03-28,-89000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98814,2025-03-28,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98816,2025-04-02,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98817,2025-04-14,-50000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98818,2025-04-14,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98819,2025-04-17,50000.00,USD,INWARD TELEGRAPHIC TRANSFER,,,none,
98820,2025-04-17,-7.55,USD,INWARD TELEGRAPHIC TRANSFER COMM IB,,,none,
98821,2025-04-21,-60000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98822,2025-04-21,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98823,2025-04-22,25000.00,USD,REMITTANCE TRANSFER OF FUNDS,,,none,
98824,2025-04-22,29975.00,USD,INWARD TELEGRAPHIC TRANSFER,,,none,
98825,2025-04-22,-7.60,USD,INWARD TELEGRAPHIC TRANSFER COMM IB,,,none,
98826,2025-04-24,-40000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98827,2025-04-24,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98828,2025-04-24,-47000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98829,2025-04-25,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98832,2025-05-02,100000.00,USD,INWARD TELEGRAPHIC TRANSFER 3500084513,,,none,
98833,2025-05-07,-40000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98834,2025-05-07,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98835,2025-05-07,-30000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98836,2025-05-08,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98837,2025-05-26,-54925.35,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98838,2025-05-26,-3.26,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98842,2025-06-25,199980.00,USD,INWARD TELEGRAPHIC TRANSFER,,,none,
98843,2025-06-25,-7.75,USD,INWARD TELEGRAPHIC TRANSFER COMM IB,,,none,
98844,2025-06-26,-100000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98845,2025-06-26,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98846,2025-06-26,-50000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98847,2025-06-27,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98850,2025-07-24,-35000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98851,2025-07-24,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98852,2025-07-24,-15000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98853,2025-07-25,-30.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98863,2025-08-22,654500.00,USD,INWARD TELEGRAPHIC TRANSFER,,,none,
98864,2025-08-22,-200000.00,USD,REMITTANCE TRANSFER OF FUNDS 000000,,,none,
98865,2025-08-25,-50000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98866,2025-08-25,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98867,2025-08-25,-250000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98868,2025-08-25,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98869,2025-08-25,-50000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98870,2025-08-25,-9.75,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98873,2025-09-04,-100000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
98874,2025-09-04,-15.00,USD,OUTWARD TELEGRAPHIC TRANSFER AGENT,,,none,
98876,2025-11-05,-9000.00,USD,OUTWARD TELEGRAPHIC TRANSFER 000000,,,none,
